transaction_id,datetime,hour,day_of_week,city,upi_app,category,amount,new_device,multiple_failed_attempts,location_mismatch,odd_hour_txn,is_fraud,fraud_type,risk_score,transaction_status
TXN002248,2024-09-26 01:00:00,1,Thursday,Mumbai,PhonePe,Money Transfer,2339,0,0,0,1,0,None,10,Successful
TXN002249,2024-11-24 01:00:00,1,Sunday,Pune,PhonePe,Bill Payment,77356,0,0,0,1,1,Unauthorized Transfer,20,Fraudulent
TXN002250,2024-02-19 20:00:00,20,Monday,Chennai,GPay,Food & Dining,9023,1,0,0,0,0,None,12,Successful
TXN002251,2024-05-18 04:00:00,4,Saturday,Pune,Paytm,Food & Dining,1419,0,1,0,1,0,None,25,Successful
TXN002252,2024-08-20 14:00:00,14,Tuesday,Ahmedabad,GPay,Recharge,2184,0,1,0,0,0,None,17,Successful
TXN002253,2024-06-25 04:00:00,4,Tuesday,Ahmedabad,PhonePe,Bill Payment,3097,0,0,0,1,0,None,10,Successful
TXN002254,2024-08-29 20:00:00,20,Thursday,Hyderabad,PhonePe,Travel,6363,0,0,0,0,0,None,2,Successful
TXN002255,2024-01-05 08:00:00,8,Friday,Mumbai,PhonePe,Money Transfer,14706,0,0,0,0,0,None,2,Successful
TXN002256,2024-07-17 11:00:00,11,Wednesday,Mumbai,GPay,Entertainment,60985,0,1,0,0,0,None,27,Successful
TXN002257,2024-01-28 16:00:00,16,Sunday,Ahmedabad,GPay,Shopping,7824,0,1,0,0,1,Account Takeover,17,Fraudulent
TXN002258,2024-06-23 19:00:00,19,Sunday,Delhi,PhonePe,Shopping,6646,0,1,0,0,0,None,17,Successful
TXN002259,2024-08-09 11:00:00,11,Friday,Mumbai,GPay,Shopping,9357,0,0,0,0,0,None,2,Successful
TXN002260,2024-05-05 03:00:00,3,Sunday,Delhi,BHIM,Entertainment,10499,0,0,0,1,0,None,10,Successful
TXN002261,2024-03-30 16:00:00,16,Saturday,Mumbai,GPay,Travel,2026,0,0,1,0,0,None,13,Successful
TXN002262,2024-01-20 15:00:00,15,Saturday,Pune,PhonePe,Food & Dining,4448,0,0,1,0,0,None,13,Successful
TXN002263,2024-01-15 09:00:00,9,Monday,Kolkata,PhonePe,Recharge,7026,0,0,0,0,0,None,2,Successful
TXN002264,2024-08-28 14:00:00,14,Wednesday,Kolkata,PhonePe,Food & Dining,5831,0,0,0,0,0,None,2,Successful
TXN002265,2024-11-02 15:00:00,15,Saturday,Hyderabad,GPay,Bill Payment,13928,1,0,0,0,0,None,12,Successful
TXN002266,2024-07-11 05:00:00,5,Thursday,Kolkata,Paytm,Travel,5708,1,0,0,1,1,Account Takeover,20,Fraudulent
TXN002267,2024-12-25 10:00:00,10,Wednesday,Mumbai,PhonePe,Travel,460,0,0,1,0,0,None,13,Successful
TXN002268,2024-03-08 09:00:00,9,Friday,Pune,PhonePe,Recharge,7095,0,0,0,0,0,None,2,Successful
TXN002269,2024-06-12 09:00:00,9,Wednesday,Pune,PhonePe,Money Transfer,13187,0,0,0,0,0,None,2,Successful
TXN002270,2024-08-10 22:00:00,22,Saturday,Ahmedabad,Paytm,Recharge,10974,0,0,0,1,0,None,10,Successful
TXN002271,2024-03-19 20:00:00,20,Tuesday,Mumbai,GPay,Food & Dining,1083,0,0,0,0,0,None,2,Successful
TXN002272,2024-05-16 16:00:00,16,Thursday,Bangalore,GPay,Recharge,3829,0,0,0,0,0,None,2,Successful
TXN002273,2024-04-03 03:00:00,3,Wednesday,Mumbai,PhonePe,Food & Dining,2117,0,0,0,1,0,None,10,Successful
TXN002274,2024-04-22 09:00:00,9,Monday,Mumbai,GPay,Money Transfer,12040,0,0,0,0,0,None,2,Successful
TXN002275,2024-03-03 00:00:00,0,Sunday,Mumbai,PhonePe,Money Transfer,3572,1,0,0,1,0,None,20,Successful
TXN002276,2024-11-24 00:00:00,0,Sunday,Delhi,BHIM,Shopping,1471,0,0,1,1,1,Account Takeover,22,Blocked
TXN002277,2024-03-13 14:00:00,14,Wednesday,Hyderabad,Paytm,Food & Dining,4204,0,0,0,0,0,None,2,Successful
TXN002278,2024-02-06 21:00:00,21,Tuesday,Kolkata,Paytm,Travel,6804,0,0,0,0,0,None,2,Successful
TXN002279,2024-03-24 18:00:00,18,Sunday,Hyderabad,GPay,Entertainment,11335,0,0,0,0,0,None,2,Successful
TXN002280,2024-08-11 16:00:00,16,Sunday,Chennai,Amazon Pay,Recharge,14188,0,0,0,0,0,None,2,Successful
TXN002281,2024-10-19 14:00:00,14,Saturday,Pune,Paytm,Travel,10909,0,0,0,0,0,None,2,Successful
TXN002282,2024-04-15 14:00:00,14,Monday,Mumbai,Amazon Pay,Food & Dining,140203,0,0,0,0,0,None,12,Successful
TXN002283,2024-07-11 02:00:00,2,Thursday,Kolkata,Paytm,Travel,5871,0,0,1,1,0,None,22,Successful
TXN002284,2024-02-02 17:00:00,17,Friday,Pune,PhonePe,Food & Dining,13738,0,0,0,0,0,None,2,Successful
TXN002285,2024-07-02 08:00:00,8,Tuesday,Mumbai,GPay,Travel,123526,1,0,0,0,0,None,22,Successful
TXN002286,2024-08-06 01:00:00,1,Tuesday,Bangalore,PhonePe,Recharge,9769,0,0,1,1,0,None,22,Successful
TXN002287,2024-06-06 13:00:00,13,Thursday,Mumbai,PhonePe,Recharge,9428,1,0,0,0,0,None,12,Successful
TXN002288,2024-10-05 16:00:00,16,Saturday,Pune,GPay,Investment,13740,0,0,0,0,0,None,2,Successful
TXN002289,2024-11-10 09:00:00,9,Sunday,Chennai,BHIM,Recharge,14682,0,0,0,0,0,None,2,Successful
TXN002290,2024-01-06 12:00:00,12,Saturday,Mumbai,PhonePe,Money Transfer,8205,0,0,0,0,0,None,2,Successful
TXN002291,2024-06-28 07:00:00,7,Friday,Chennai,Paytm,Recharge,2294,1,0,1,0,0,None,24,Successful
TXN002292,2024-08-16 00:00:00,0,Friday,Chennai,PhonePe,Shopping,56073,0,0,0,1,0,None,20,Successful
TXN002293,2024-05-20 21:00:00,21,Monday,Mumbai,PhonePe,Travel,1605,0,0,0,0,0,None,2,Successful
TXN002294,2024-08-19 02:00:00,2,Monday,Mumbai,PhonePe,Food & Dining,157680,0,0,0,1,1,Unauthorized Transfer,20,Fraudulent
TXN002295,2024-08-04 06:00:00,6,Sunday,Mumbai,GPay,Entertainment,7174,0,0,0,0,0,None,2,Successful
TXN002296,2024-03-16 08:00:00,8,Saturday,Ahmedabad,Amazon Pay,Travel,10133,0,0,1,0,0,None,13,Successful
TXN002297,2024-11-04 22:00:00,22,Monday,Ahmedabad,GPay,Bill Payment,12676,0,0,0,1,0,None,10,Successful
TXN002298,2024-10-07 22:00:00,22,Monday,Mumbai,GPay,Investment,6583,0,0,0,1,0,None,10,Successful
TXN002299,2024-07-22 22:00:00,22,Monday,Delhi,PhonePe,Food & Dining,4992,0,0,1,1,0,None,22,Successful
TXN002300,2024-02-15 20:00:00,20,Thursday,Pune,PhonePe,Money Transfer,9009,0,0,0,0,0,None,2,Successful
TXN002301,2024-09-26 05:00:00,5,Thursday,Delhi,PhonePe,Money Transfer,3203,1,1,0,1,0,None,35,Successful
TXN002302,2024-12-15 10:00:00,10,Sunday,Delhi,GPay,Shopping,10189,0,1,0,0,0,None,17,Successful
TXN002303,2024-09-20 04:00:00,4,Friday,Mumbai,GPay,Shopping,9874,0,0,0,1,0,None,10,Successful
TXN002304,2024-04-23 09:00:00,9,Tuesday,Mumbai,GPay,Shopping,6868,0,0,1,0,0,None,13,Successful
TXN002305,2024-03-27 14:00:00,14,Wednesday,Kolkata,PhonePe,Bill Payment,14310,1,0,0,0,0,None,12,Successful
TXN002306,2024-02-08 16:00:00,16,Thursday,Ahmedabad,Amazon Pay,Shopping,9303,0,0,0,0,0,None,2,Successful
TXN002307,2024-08-05 19:00:00,19,Monday,Mumbai,PhonePe,Entertainment,5873,0,0,0,0,0,None,2,Successful
TXN002308,2024-07-16 10:00:00,10,Tuesday,Chennai,BHIM,Money Transfer,10699,0,0,0,0,0,None,2,Successful
TXN002309,2024-02-12 14:00:00,14,Monday,Mumbai,Paytm,Shopping,189130,0,0,1,0,1,Phishing,24,Fraudulent
TXN002310,2024-01-09 19:00:00,19,Tuesday,Hyderabad,BHIM,Shopping,7468,0,0,0,0,0,None,2,Successful
TXN002311,2024-01-21 14:00:00,14,Sunday,Hyderabad,GPay,Shopping,6896,0,0,0,0,0,None,2,Successful
TXN002312,2024-01-31 20:00:00,20,Wednesday,Bangalore,PhonePe,Shopping,7732,0,0,0,0,0,None,2,Successful
TXN002313,2024-10-28 20:00:00,20,Monday,Chennai,Paytm,Shopping,6596,1,0,1,0,1,Fake UPI ID,24,Fraudulent
TXN002314,2024-05-30 17:00:00,17,Thursday,Kolkata,Paytm,Money Transfer,2808,0,0,0,0,0,None,2,Successful
TXN002315,2024-07-14 09:00:00,9,Sunday,Pune,Paytm,Money Transfer,5467,1,0,0,0,0,None,12,Successful
TXN002316,2024-06-16 11:00:00,11,Sunday,Bangalore,Amazon Pay,Food & Dining,14855,0,0,0,0,0,None,2,Successful
TXN002317,2024-09-27 19:00:00,19,Friday,Pune,Paytm,Recharge,14932,0,0,0,0,0,None,2,Successful
TXN002318,2024-09-19 12:00:00,12,Thursday,Delhi,GPay,Food & Dining,6860,0,0,0,0,0,None,2,Successful
TXN002319,2024-10-03 07:00:00,7,Thursday,Bangalore,Paytm,Travel,7554,0,0,0,0,0,None,2,Successful
TXN002320,2024-03-16 15:00:00,15,Saturday,Pune,GPay,Investment,14885,1,0,1,0,0,None,24,Successful
TXN002321,2024-11-08 11:00:00,11,Friday,Delhi,PhonePe,Food & Dining,8508,0,0,0,0,0,None,2,Successful
TXN002322,2024-03-06 00:00:00,0,Wednesday,Delhi,PhonePe,Money Transfer,3171,1,0,0,1,0,None,20,Successful
TXN002323,2024-07-21 10:00:00,10,Sunday,Delhi,PhonePe,Shopping,13236,0,1,1,0,0,None,28,Successful
TXN002324,2024-10-30 08:00:00,8,Wednesday,Pune,PhonePe,Food & Dining,2823,1,0,0,0,0,None,12,Successful
TXN002325,2024-06-05 06:00:00,6,Wednesday,Pune,Paytm,Shopping,158100,0,0,0,0,0,None,12,Successful
TXN002326,2024-03-08 03:00:00,3,Friday,Hyderabad,Paytm,Shopping,96124,1,1,0,1,1,Fake UPI ID,44,Blocked
TXN002327,2024-05-31 04:00:00,4,Friday,Chennai,GPay,Shopping,1637,0,0,0,1,0,None,10,Successful
TXN002328,2024-10-03 18:00:00,18,Thursday,Delhi,GPay,Food & Dining,11389,0,0,0,0,0,None,2,Successful
TXN002329,2024-01-12 04:00:00,4,Friday,Ahmedabad,PhonePe,Recharge,2963,0,0,0,1,0,None,10,Successful
TXN002330,2024-12-24 00:00:00,0,Tuesday,Chennai,GPay,Recharge,2433,0,1,0,1,0,None,25,Successful
TXN002331,2024-11-20 17:00:00,17,Wednesday,Bangalore,PhonePe,Food & Dining,6925,1,0,0,0,0,None,12,Successful
TXN002332,2024-10-26 00:00:00,0,Saturday,Mumbai,GPay,Shopping,436,1,0,0,1,1,Unauthorized Transfer,20,Blocked
TXN002333,2024-02-02 02:00:00,2,Friday,Hyderabad,GPay,Money Transfer,13572,0,0,0,1,0,None,10,Successful
TXN002334,2024-10-01 09:00:00,9,Tuesday,Mumbai,BHIM,Investment,1995,1,0,0,0,0,None,12,Successful
TXN002335,2024-10-18 08:00:00,8,Friday,Hyderabad,GPay,Bill Payment,2877,1,0,0,0,0,None,12,Successful
TXN002336,2024-09-29 19:00:00,19,Sunday,Mumbai,PhonePe,Food & Dining,4085,0,0,0,0,0,None,2,Successful
TXN002337,2024-10-04 19:00:00,19,Friday,Delhi,BHIM,Travel,286,1,0,0,0,0,None,12,Successful
TXN002338,2024-01-16 11:00:00,11,Tuesday,Delhi,Paytm,Money Transfer,12204,0,0,0,0,0,None,2,Successful
TXN002339,2024-04-30 14:00:00,14,Tuesday,Delhi,Paytm,Money Transfer,11034,0,0,0,0,0,None,2,Successful
TXN002340,2024-06-30 13:00:00,13,Sunday,Bangalore,Paytm,Money Transfer,11967,0,0,0,0,0,None,2,Successful
TXN002341,2024-12-03 02:00:00,2,Tuesday,Mumbai,GPay,Bill Payment,10313,1,1,1,1,0,None,47,Successful
TXN002342,2024-05-15 08:00:00,8,Wednesday,Delhi,Amazon Pay,Recharge,10195,0,0,0,0,0,None,2,Successful
TXN002343,2024-02-02 22:00:00,22,Friday,Ahmedabad,GPay,Shopping,7720,0,0,0,1,0,None,10,Successful
TXN002344,2024-04-23 01:00:00,1,Tuesday,Pune,GPay,Shopping,2560,0,1,0,1,0,None,25,Successful
TXN002345,2024-07-17 20:00:00,20,Wednesday,Pune,Paytm,Recharge,458,0,0,1,0,0,None,13,Successful
TXN002346,2024-08-29 21:00:00,21,Thursday,Ahmedabad,GPay,Money Transfer,11570,0,1,1,0,1,Unauthorized Transfer,28,Fraudulent
TXN002347,2024-06-14 04:00:00,4,Friday,Pune,Amazon Pay,Food & Dining,1026,0,0,0,1,0,None,10,Successful
TXN002348,2024-05-05 02:00:00,2,Sunday,Kolkata,Paytm,Food & Dining,8989,0,1,1,1,0,None,37,Successful
TXN002349,2024-05-07 04:00:00,4,Tuesday,Kolkata,PhonePe,Food & Dining,11800,1,0,0,1,1,Account Takeover,20,Fraudulent
TXN002350,2024-12-25 14:00:00,14,Wednesday,Pune,GPay,Bill Payment,13111,0,0,1,0,0,None,13,Successful
TXN002351,2024-02-03 13:00:00,13,Saturday,Ahmedabad,Paytm,Entertainment,6822,0,0,0,0,0,None,2,Successful
TXN002352,2024-05-22 16:00:00,16,Wednesday,Chennai,PhonePe,Shopping,5789,0,0,0,0,0,None,2,Successful
TXN002353,2024-08-15 10:00:00,10,Thursday,Mumbai,Paytm,Food & Dining,3162,0,0,0,0,0,None,2,Successful
TXN002354,2024-02-17 06:00:00,6,Saturday,Mumbai,GPay,Shopping,12635,0,0,0,0,0,None,2,Successful
TXN002355,2024-01-04 21:00:00,21,Thursday,Kolkata,Paytm,Food & Dining,2228,1,0,0,0,0,None,12,Successful
TXN002356,2024-12-06 17:00:00,17,Friday,Delhi,Amazon Pay,Bill Payment,4152,0,0,0,0,0,None,2,Successful
TXN002357,2024-11-29 08:00:00,8,Friday,Bangalore,PhonePe,Shopping,527,0,1,0,0,1,Account Takeover,17,Fraudulent
TXN002358,2024-07-18 14:00:00,14,Thursday,Mumbai,BHIM,Money Transfer,1224,1,1,0,0,1,Unauthorized Transfer,27,Fraudulent
TXN002359,2024-12-25 02:00:00,2,Wednesday,Chennai,PhonePe,Food & Dining,11011,1,0,0,1,1,Fake UPI ID,20,Fraudulent
TXN002360,2024-02-02 17:00:00,17,Friday,Ahmedabad,GPay,Entertainment,9377,1,1,0,0,0,None,27,Successful
TXN002361,2024-08-21 15:00:00,15,Wednesday,Mumbai,GPay,Entertainment,4002,0,1,0,0,0,None,17,Successful
TXN002362,2024-06-11 08:00:00,8,Tuesday,Delhi,GPay,Food & Dining,4460,0,0,0,0,0,None,2,Successful
TXN002363,2024-09-07 21:00:00,21,Saturday,Pune,GPay,Bill Payment,1644,0,0,0,0,0,None,2,Successful
TXN002364,2024-11-16 20:00:00,20,Saturday,Mumbai,GPay,Bill Payment,6000,0,0,0,0,0,None,2,Successful
TXN002365,2024-07-01 21:00:00,21,Monday,Bangalore,PhonePe,Food & Dining,93982,0,0,0,0,0,None,12,Successful
TXN002366,2024-05-16 03:00:00,3,Thursday,Mumbai,Amazon Pay,Entertainment,867,0,0,0,1,0,None,10,Successful
TXN002367,2024-07-16 12:00:00,12,Tuesday,Chennai,PhonePe,Money Transfer,14095,1,0,0,0,0,None,12,Successful
TXN002368,2024-04-06 03:00:00,3,Saturday,Delhi,BHIM,Recharge,115,1,0,0,1,0,None,20,Successful
TXN002369,2024-10-11 15:00:00,15,Friday,Bangalore,GPay,Shopping,12414,1,0,0,0,0,None,12,Successful
TXN002370,2024-01-19 10:00:00,10,Friday,Ahmedabad,GPay,Entertainment,2172,0,0,0,0,0,None,2,Successful
TXN002371,2024-01-23 12:00:00,12,Tuesday,Delhi,PhonePe,Food & Dining,9481,0,1,1,0,0,None,28,Successful
TXN002372,2024-10-26 22:00:00,22,Saturday,Bangalore,BHIM,Food & Dining,9284,1,0,0,1,0,None,20,Successful
TXN002373,2024-10-17 14:00:00,14,Thursday,Mumbai,GPay,Food & Dining,5345,0,1,0,0,0,None,17,Successful
TXN002374,2024-04-16 22:00:00,22,Tuesday,Pune,PhonePe,Money Transfer,2161,0,0,0,1,0,None,10,Successful
TXN002375,2024-02-04 21:00:00,21,Sunday,Pune,Paytm,Shopping,5951,0,0,1,0,0,None,13,Successful
TXN002376,2024-11-19 02:00:00,2,Tuesday,Delhi,GPay,Entertainment,6226,0,0,0,1,0,None,10,Successful
TXN002377,2024-05-07 13:00:00,13,Tuesday,Mumbai,Paytm,Recharge,9754,1,0,0,0,0,None,12,Successful
TXN002378,2024-11-25 20:00:00,20,Monday,Bangalore,BHIM,Money Transfer,6881,0,0,0,0,0,None,2,Successful
TXN002379,2024-02-12 04:00:00,4,Monday,Hyderabad,GPay,Entertainment,13338,0,0,1,1,0,None,22,Successful
TXN002380,2024-01-11 12:00:00,12,Thursday,Kolkata,Paytm,Food & Dining,102898,1,0,1,0,0,None,34,Successful
TXN002381,2024-01-14 08:00:00,8,Sunday,Pune,PhonePe,Shopping,10377,0,0,0,0,0,None,2,Successful
TXN002382,2024-11-27 08:00:00,8,Wednesday,Mumbai,BHIM,Recharge,4101,0,0,0,0,0,None,2,Successful
TXN002383,2024-09-02 00:00:00,0,Monday,Kolkata,Paytm,Entertainment,11566,0,0,0,1,1,Fake UPI ID,10,Fraudulent
TXN002384,2024-06-02 07:00:00,7,Sunday,Chennai,GPay,Entertainment,2793,0,1,0,0,1,Fake UPI ID,17,Fraudulent
TXN002385,2024-02-26 09:00:00,9,Monday,Bangalore,GPay,Recharge,10374,1,1,0,0,1,Fake UPI ID,27,Blocked
TXN002386,2024-03-31 14:00:00,14,Sunday,Bangalore,PhonePe,Money Transfer,94010,0,1,0,0,0,None,27,Successful
TXN002387,2024-12-18 20:00:00,20,Wednesday,Mumbai,GPay,Shopping,724,1,0,0,0,0,None,12,Successful
TXN002388,2024-06-17 09:00:00,9,Monday,Bangalore,GPay,Shopping,11021,0,0,0,0,0,None,2,Successful
TXN002389,2024-06-19 04:00:00,4,Wednesday,Mumbai,Amazon Pay,Shopping,2938,0,0,0,1,0,None,10,Successful
TXN002390,2024-01-03 05:00:00,5,Wednesday,Hyderabad,GPay,Food & Dining,8164,0,0,0,1,0,None,10,Successful
TXN002391,2024-05-25 19:00:00,19,Saturday,Pune,Paytm,Shopping,10355,1,1,1,0,1,Phishing,39,Fraudulent
TXN002392,2024-07-26 08:00:00,8,Friday,Delhi,Paytm,Shopping,94021,0,0,0,0,0,None,12,Successful
TXN002393,2024-07-05 23:00:00,23,Friday,Mumbai,PhonePe,Bill Payment,13828,0,0,0,1,0,None,10,Successful
TXN002394,2024-12-26 08:00:00,8,Thursday,Hyderabad,Amazon Pay,Recharge,2820,0,0,0,0,0,None,2,Successful
TXN002395,2024-07-31 16:00:00,16,Wednesday,Kolkata,GPay,Shopping,8523,0,0,0,0,0,None,2,Successful
TXN002396,2024-06-16 14:00:00,14,Sunday,Bangalore,PhonePe,Shopping,5300,0,0,1,0,0,None,13,Successful
TXN002397,2024-05-23 12:00:00,12,Thursday,Pune,PhonePe,Bill Payment,6756,0,0,0,0,0,None,2,Successful
TXN002398,2024-12-14 04:00:00,4,Saturday,Mumbai,GPay,Travel,1088,0,0,0,1,0,None,10,Successful
TXN002399,2024-03-07 02:00:00,2,Thursday,Mumbai,GPay,Food & Dining,2418,0,0,0,1,0,None,10,Successful
TXN002400,2024-03-05 23:00:00,23,Tuesday,Delhi,GPay,Shopping,2905,0,1,0,1,1,Account Takeover,25,Fraudulent
TXN002401,2024-06-12 19:00:00,19,Wednesday,Pune,GPay,Bill Payment,11078,0,0,0,0,0,None,2,Successful
TXN002402,2024-08-01 07:00:00,7,Thursday,Kolkata,PhonePe,Travel,8424,0,0,0,0,0,None,2,Successful
TXN002403,2024-05-04 13:00:00,13,Saturday,Ahmedabad,PhonePe,Money Transfer,10781,0,0,0,0,0,None,2,Successful
TXN002404,2024-07-01 08:00:00,8,Monday,Mumbai,BHIM,Shopping,11152,0,0,0,0,0,None,2,Successful
TXN002405,2024-09-09 12:00:00,12,Monday,Chennai,GPay,Shopping,82729,0,0,0,0,0,None,12,Successful
TXN002406,2024-02-15 10:00:00,10,Thursday,Bangalore,Paytm,Food & Dining,4461,1,1,0,0,1,Fake UPI ID,27,Fraudulent
TXN002407,2024-05-04 20:00:00,20,Saturday,Ahmedabad,GPay,Food & Dining,14417,0,0,1,0,0,None,13,Successful
TXN002408,2024-10-23 06:00:00,6,Wednesday,Mumbai,Amazon Pay,Shopping,6735,1,0,1,0,0,None,24,Successful
TXN002409,2024-05-27 05:00:00,5,Monday,Pune,BHIM,Bill Payment,8079,0,0,1,1,0,None,22,Successful
TXN002410,2024-08-09 04:00:00,4,Friday,Delhi,GPay,Food & Dining,89999,0,0,0,1,0,None,20,Successful
TXN002411,2024-05-28 08:00:00,8,Tuesday,Bangalore,PhonePe,Bill Payment,8007,0,0,0,0,0,None,2,Successful
TXN002412,2024-08-17 14:00:00,14,Saturday,Delhi,Paytm,Money Transfer,14531,1,0,0,0,0,None,12,Successful
TXN002413,2024-10-25 10:00:00,10,Friday,Mumbai,Paytm,Food & Dining,11341,1,0,0,0,0,None,12,Successful
TXN002414,2024-06-08 10:00:00,10,Saturday,Bangalore,GPay,Bill Payment,14077,0,0,0,0,0,None,2,Successful
TXN002415,2024-04-04 21:00:00,21,Thursday,Bangalore,GPay,Bill Payment,12334,0,0,1,0,1,Fake UPI ID,13,Blocked
TXN002416,2024-07-16 15:00:00,15,Tuesday,Bangalore,PhonePe,Shopping,119835,1,0,0,0,0,None,22,Successful
TXN002417,2024-10-15 02:00:00,2,Tuesday,Kolkata,PhonePe,Entertainment,7725,0,0,1,1,0,None,22,Successful
TXN002418,2024-12-11 13:00:00,13,Wednesday,Ahmedabad,PhonePe,Investment,9847,0,0,0,0,0,None,2,Successful
TXN002419,2024-09-23 00:00:00,0,Monday,Mumbai,Paytm,Food & Dining,13978,0,0,0,1,0,None,10,Successful
TXN002420,2024-12-25 07:00:00,7,Wednesday,Ahmedabad,PhonePe,Shopping,4321,0,0,0,0,0,None,2,Successful
TXN002421,2024-08-21 09:00:00,9,Wednesday,Hyderabad,BHIM,Food & Dining,10495,0,0,0,0,0,None,2,Successful
TXN002422,2024-01-02 06:00:00,6,Tuesday,Pune,Amazon Pay,Shopping,5319,0,1,0,0,0,None,17,Successful
TXN002423,2024-04-06 18:00:00,18,Saturday,Kolkata,GPay,Travel,1552,0,0,0,0,0,None,2,Successful
TXN002424,2024-11-24 08:00:00,8,Sunday,Kolkata,PhonePe,Food & Dining,2550,0,0,0,0,0,None,2,Successful
TXN002425,2024-02-29 10:00:00,10,Thursday,Ahmedabad,Paytm,Recharge,5971,0,0,1,0,0,None,13,Successful
TXN002426,2024-10-24 07:00:00,7,Thursday,Hyderabad,PhonePe,Money Transfer,12950,1,0,0,0,0,None,12,Successful
TXN002427,2024-10-15 16:00:00,16,Tuesday,Chennai,PhonePe,Money Transfer,1285,1,0,0,0,1,Account Takeover,12,Fraudulent
TXN002428,2024-12-15 19:00:00,19,Sunday,Ahmedabad,PhonePe,Recharge,13235,0,0,0,0,0,None,2,Successful
TXN002429,2024-05-30 17:00:00,17,Thursday,Chennai,GPay,Money Transfer,9698,0,1,0,0,0,None,17,Successful
TXN002430,2024-05-26 19:00:00,19,Sunday,Pune,GPay,Money Transfer,2661,0,0,0,0,0,None,2,Successful
TXN002431,2024-09-08 16:00:00,16,Sunday,Mumbai,PhonePe,Travel,11966,0,0,1,0,0,None,13,Successful
TXN002432,2024-06-01 07:00:00,7,Saturday,Pune,Paytm,Food & Dining,2221,1,1,0,0,0,None,27,Successful
TXN002433,2024-01-13 12:00:00,12,Saturday,Bangalore,BHIM,Food & Dining,745,1,0,0,0,0,None,12,Successful
TXN002434,2024-09-08 23:00:00,23,Sunday,Delhi,PhonePe,Travel,7066,1,0,0,1,0,None,20,Successful
TXN002435,2024-12-11 08:00:00,8,Wednesday,Bangalore,GPay,Recharge,8575,0,0,0,0,0,None,2,Successful
TXN002436,2024-02-26 00:00:00,0,Monday,Mumbai,PhonePe,Bill Payment,4052,0,0,0,1,0,None,10,Successful
TXN002437,2024-09-29 20:00:00,20,Sunday,Delhi,PhonePe,Travel,2144,0,0,0,0,0,None,2,Successful
TXN002438,2024-12-26 06:00:00,6,Thursday,Bangalore,PhonePe,Food & Dining,7062,0,0,0,0,0,None,2,Successful
TXN002439,2024-08-24 03:00:00,3,Saturday,Chennai,PhonePe,Money Transfer,163484,0,0,0,1,1,Fake UPI ID,20,Fraudulent
TXN002440,2024-05-19 19:00:00,19,Sunday,Bangalore,PhonePe,Bill Payment,11171,0,0,0,0,0,None,2,Successful
TXN002441,2024-07-19 20:00:00,20,Friday,Delhi,PhonePe,Money Transfer,170890,0,0,0,0,0,None,12,Successful
TXN002442,2024-10-21 05:00:00,5,Monday,Mumbai,PhonePe,Money Transfer,10793,0,0,0,1,0,None,10,Successful
TXN002443,2024-08-16 06:00:00,6,Friday,Bangalore,GPay,Shopping,14925,1,0,0,0,0,None,12,Successful
TXN002444,2024-06-16 15:00:00,15,Sunday,Ahmedabad,PhonePe,Shopping,4378,0,0,0,0,0,None,2,Successful
TXN002445,2024-01-05 10:00:00,10,Friday,Delhi,GPay,Bill Payment,10304,0,0,0,0,0,None,2,Successful
TXN002446,2024-03-22 07:00:00,7,Friday,Ahmedabad,Paytm,Money Transfer,14763,0,1,0,0,0,None,17,Successful
TXN002447,2024-08-19 11:00:00,11,Monday,Mumbai,Paytm,Food & Dining,113300,0,0,0,0,0,None,12,Successful
TXN002448,2024-06-17 03:00:00,3,Monday,Delhi,PhonePe,Entertainment,14398,0,0,0,1,0,None,10,Successful
TXN002449,2024-10-25 08:00:00,8,Friday,Chennai,GPay,Bill Payment,986,0,0,0,0,0,None,2,Successful
TXN002450,2024-03-23 05:00:00,5,Saturday,Hyderabad,Paytm,Bill Payment,13707,0,0,0,1,0,None,10,Successful
TXN002451,2024-09-11 15:00:00,15,Wednesday,Delhi,PhonePe,Money Transfer,10166,0,0,1,0,0,None,13,Successful
TXN002452,2024-12-07 08:00:00,8,Saturday,Pune,Amazon Pay,Shopping,178326,0,0,0,0,0,None,12,Successful
TXN002453,2024-01-01 17:00:00,17,Monday,Pune,Paytm,Entertainment,5057,0,0,0,0,0,None,2,Successful
TXN002454,2024-08-25 00:00:00,0,Sunday,Delhi,PhonePe,Food & Dining,5338,0,1,0,1,0,None,25,Successful
TXN002455,2024-09-06 07:00:00,7,Friday,Kolkata,Paytm,Food & Dining,6359,0,0,0,0,0,None,2,Successful
TXN002456,2024-10-07 08:00:00,8,Monday,Pune,GPay,Shopping,44,0,0,0,0,0,None,2,Successful
TXN002457,2024-12-04 09:00:00,9,Wednesday,Bangalore,GPay,Shopping,8133,0,0,0,0,0,None,2,Successful
TXN002458,2024-07-27 08:00:00,8,Saturday,Delhi,Paytm,Recharge,14978,0,0,0,0,0,None,2,Successful
TXN002459,2024-08-05 08:00:00,8,Monday,Bangalore,GPay,Money Transfer,4946,0,1,0,0,0,None,17,Successful
TXN002460,2024-12-04 05:00:00,5,Wednesday,Bangalore,PhonePe,Recharge,9767,1,1,0,1,0,None,35,Successful
TXN002461,2024-04-29 22:00:00,22,Monday,Chennai,PhonePe,Money Transfer,11514,0,0,0,1,0,None,10,Successful
